date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:05:10	62312/62312	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:06%20GMT	https://www.asu.edu.om/page/details/399	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/399-2.html	(from https://www.asu.edu.om/Page/Details/399?ASU%20Research%20Week%202021)
02:05:10	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.35b9ed2.delayed	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:10	5011966/5011966	---M--	200	added ('OK')	application/pdf	etag:%2202843b834dfd51:0%22	https://www.asu.edu.om/files/ASU-Research-Day-booklet.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/files/ASU-Research-Day-booklet.pdf	(from https://www.asu.edu.om/Page/Details/143?ASU%20Research%20Day%20Booklet%202019)
02:05:12	68273/68273	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:11%20GMT	https://www.asu.edu.om/Page/Details/400?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/40096f6.html	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:13	22846537/22846537	---M--	200	added ('OK')	application/pdf	etag:%2256a3a7743289dc1:0%22	https://www.asu.edu.om/files/ParentsGuide.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/files/ParentsGuide.pdf	(from https://www.asu.edu.om/Page/Details/47?Academic%20Advising%20Center)
02:05:13	68273/68273	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:12%20GMT	https://www.asu.edu.om/page/details/400	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/400-2.html	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:18	377496/377496	---M--	200	added ('OK')	application/pdf	etag:%22741c19694f89d81:0%22	https://www.asu.edu.om/files/The-2022-ASU-Research-Day-Program-2022.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/files/The-2022-ASU-Research-Day-Program-2022.pdf	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:19	1219096/1219096	---M--	200	added ('OK')	application/pdf	etag:%22cf9ebe56f925d71:0%22	https://www.asu.edu.om/files/The-2021-ASU-Research-Week-Program.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/files/The-2021-ASU-Research-Week-Program.pdf	(from https://www.asu.edu.om/Page/Details/399?ASU%20Research%20Week%202021)
02:05:24	978927/978927	---M--	200	added ('OK')	image/png	etag:%221f4f1acd3689d81:0%22	https://www.asu.edu.om/img/ASU-Day-Keynote-2.png	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASU-Day-Keynote-2.png	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:26	509865/509865	---M--	200	added ('OK')	image/jpeg	etag:%224a2aebe3d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-CAHS-1.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-CAHS-1.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:27	1052080/1052080	---M--	200	added ('OK')	image/png	etag:%22e777a8ce3689d81:0%22	https://www.asu.edu.om/img/ASU-Day-Keynote-3.png	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASU-Day-Keynote-3.png	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:31	491616/491616	---M--	200	added ('OK')	image/jpeg	etag:%2241d758e4d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-CAHS-2.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-CAHS-2.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:34	468607/468607	---M--	200	added ('OK')	image/jpeg	etag:%22a705de2d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-CAH-2.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-CAH-2.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:35	548676/548676	---M--	200	added ('OK')	image/jpeg	etag:%22716e67e1d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-CAH-1.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-CAH-1.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:37	448268/448268	---M--	200	added ('OK')	image/jpeg	etag:%224084e2e2d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-CAH-3.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-CAH-3.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:39	451151/451151	---M--	200	added ('OK')	image/jpeg	etag:%22d1e4cbe6d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-COBA-1.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-COBA-1.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:40	429684/429684	---M--	200	added ('OK')	image/jpeg	etag:%225af647e7d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-COBA-2.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-COBA-2.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:43	435815/435815	---M--	200	added ('OK')	image/jpeg	etag:%2288cd45e8d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-COE-1.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-COE-1.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:43	1070143/1070143	---M--	200	added ('OK')	image/png	etag:%22cdbe5cc3689d81:0%22	https://www.asu.edu.om/img/ASU-Day-Keynote-1.png	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASU-Day-Keynote-1.png	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:45	436609/436609	---M--	200	added ('OK')	image/jpeg	etag:%2251c8d7ded186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-COE-2.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-COE-2.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:46	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.36e9ed2.delayed	(from https://www.asu.edu.om/Page/Details/11?Research%20Policies)
02:05:47	521089/521089	---M--	200	added ('OK')	image/jpeg	etag:%227f8f9eded186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-COL.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-COL.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:48	65721/65721	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:46%20GMT	https://www.asu.edu.om/Page/Details/11?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/1196f6.html	(from https://www.asu.edu.om/Page/Details/11?Research%20Policies)
02:05:48	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3719ed2.delayed	(from https://www.asu.edu.om/Page/Details/12?Research%20Priority%20Areas)
02:05:49	65721/65721	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:47%20GMT	https://www.asu.edu.om/page/details/11	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/11.html	(from https://www.asu.edu.om/Page/Details/11?Research%20Policies)
02:05:50	449104/449104	---M--	200	added ('OK')	image/jpeg	etag:%22bd3ce2e5d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-CLFS-2.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-CLFS-2.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:50	453093/453093	---M--	200	added ('OK')	image/jpeg	etag:%22e5565ae5d186d81:0%22	https://www.asu.edu.om/img/Parallel%20Session-CLFS-1.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Parallel%20Session-CLFS-1.jpg	(from https://www.asu.edu.om/Page/Details/400?The%202022%20ASU%20Research%20Day)
02:05:51	62803/62803	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:49%20GMT	https://www.asu.edu.om/Page/Details/12?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/1296f6.html	(from https://www.asu.edu.om/Page/Details/12?Research%20Priority%20Areas)
02:05:51	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3749ed2.delayed	(from https://www.asu.edu.om/Page/Details/13?Research%20Publication)
02:05:52	62803/62803	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:50%20GMT	https://www.asu.edu.om/page/details/12	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/12.html	(from https://www.asu.edu.om/Page/Details/12?Research%20Priority%20Areas)
02:05:55	62877/62877	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:51%20GMT	https://www.asu.edu.om/Page/Details/13?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/1396f6.html	(from https://www.asu.edu.om/Page/Details/13?Research%20Publication)
02:05:56	62877/62877	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:05:54%20GMT	https://www.asu.edu.om/page/details/13	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/13.html	(from https://www.asu.edu.om/Page/Details/13?Research%20Publication)
02:05:57	54952/54952	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2023%20Apr%202026%2022:05:55%20GMT	https://www.asu.edu.om/Page/Details/post?aid=129&p=College%20of%20Arts%20and%20Humanities%20Publications	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/post.3776806.delayed	(from https://www.asu.edu.om/Page/Details/13?Research%20Publication)
02:05:59	54952/54952	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2023%20Apr%202026%2022:05:57%20GMT	https://www.asu.edu.om/Page/Details/post?aid=130&p=College%20of%20Applied%20and%20Health%20Sciences%20Publications	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/post.378644e.delayed	(from https://www.asu.edu.om/Page/Details/13?Research%20Publication)
02:06:01	54952/54952	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2023%20Apr%202026%2022:05:59%20GMT	https://www.asu.edu.om/Page/Details/post?aid=131&p=College%20of%20Business%20Administration%20Publications	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/post.379df83.delayed	(from https://www.asu.edu.om/Page/Details/13?Research%20Publication)
02:06:03	54952/54952	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2023%20Apr%202026%2022:06:01%20GMT	https://www.asu.edu.om/Page/Details/post?aid=132&p=College%20of%20Engineering%20Publications	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/post.37acd92.delayed	(from https://www.asu.edu.om/Page/Details/13?Research%20Publication)
02:06:03	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.37b9ed2.delayed	(from https://www.asu.edu.om/Page/Details/14?Research%20Grants)
02:06:07	77908/77908	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:05%20GMT	https://www.asu.edu.om/Page/Details/14?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/1496f6.html	(from https://www.asu.edu.om/Page/Details/14?Research%20Grants)
02:06:07	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.37e9ed2.delayed	(from https://www.asu.edu.om/Page/Details/143)
02:06:07	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.37f9ed2.delayed	(from https://www.asu.edu.om/Page/Details/398)
02:06:07	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3809ed2.delayed	(from https://www.asu.edu.om/Page/Details/399)
02:06:07	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3819ed2.delayed	(from https://www.asu.edu.om/Page/Details/400)
02:06:07	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3829ed2.delayed	(from https://www.asu.edu.om/Page/Details/26?Sayyid%20Abdullah%20bin%20Hamad%20bin%20Saif%20Al%20Busaidi%20Learning%20Resources%20Center)
02:06:08	77908/77908	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:06%20GMT	https://www.asu.edu.om/page/details/14	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/14.html	(from https://www.asu.edu.om/Page/Details/14?Research%20Grants)
02:06:10	66785/66785	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:08%20GMT	https://www.asu.edu.om/Page/Details/26?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/2696f6.html	(from https://www.asu.edu.om/Page/Details/26?Sayyid%20Abdullah%20bin%20Hamad%20bin%20Saif%20Al%20Busaidi%20Learning%20Resources%20Center)
02:06:11	66785/66785	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:09%20GMT	https://www.asu.edu.om/page/details/26	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/26.html	(from https://www.asu.edu.om/Page/Details/26?Sayyid%20Abdullah%20bin%20Hamad%20bin%20Saif%20Al%20Busaidi%20Learning%20Resources%20Center)
02:06:11	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3869ed2.delayed	(from https://www.asu.edu.om/Page/Details/137?Masader%20Oman%20Virtual%20Science%20Library)
02:06:13	123108/123108	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:10%20GMT	https://www.asu.edu.om/Page/OAS	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/OAS.html	(from https://www.asu.edu.om/Page/Details/26?Sayyid%20Abdullah%20bin%20Hamad%20bin%20Saif%20Al%20Busaidi%20Learning%20Resources%20Center)
02:06:13	64319/64319	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:11%20GMT	https://www.asu.edu.om/Page/Details/137?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/13796f6.html	(from https://www.asu.edu.om/Page/Details/137?Masader%20Oman%20Virtual%20Science%20Library)
02:06:15	64319/64319	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:12%20GMT	https://www.asu.edu.om/page/details/137	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/137.html	(from https://www.asu.edu.om/Page/Details/137?Masader%20Oman%20Virtual%20Science%20Library)
02:06:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Apr%202026%2022:06:15%20GMT	https://www.masader.om/sites/default/files/Masader_Logo.PNG	C:/My%20Web%20Sites/shahadandheba/www.masader.om/sites/default/files/Masader_Logo.389.delayed	(from https://www.asu.edu.om/Page/Details/137?Masader%20Oman%20Virtual%20Science%20Library)
02:06:15	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.38a9ed2.delayed	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:17	64703/64703	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:16%20GMT	https://www.asu.edu.om/Page/Details/138?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/13896f6.html	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:19	64703/64703	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:17%20GMT	https://www.asu.edu.om/page/details/138	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/138.html	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:19	18603/18603	---M--	200	added ('OK')	image/jpeg	etag:%223846d2a37a62d71:0%22	https://www.asu.edu.om/img/Newspapers/alwatan.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Newspapers/alwatan.jpg	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:21	27749/27749	---M--	200	added ('OK')	image/jpeg	etag:%228d15a4a47a62d71:0%22	https://www.asu.edu.om/img/Newspapers/Oman-Daily.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Newspapers/Oman-Daily.jpg	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:22	32212/32212	---M--	200	added ('OK')	image/jpeg	etag:%22605ba7a37a62d71:0%22	https://www.asu.edu.om/img/Newspapers/Muscat-Daily.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Newspapers/Muscat-Daily.jpg	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:23	27434/27434	---M--	200	added ('OK')	image/jpeg	etag:%22a9b2a1a47a62d71:0%22	https://www.asu.edu.om/img/Newspapers/Observer.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Newspapers/Observer.jpg	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:24	27745/27745	---M--	200	added ('OK')	image/jpeg	etag:%22fa8173a57a62d71:0%22	https://www.asu.edu.om/img/Newspapers/Oman-Tribune.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Newspapers/Oman-Tribune.jpg	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:26	31237/31237	---M--	200	added ('OK')	image/jpeg	etag:%22fa8173a57a62d71:0%22	https://www.asu.edu.om/img/Newspapers/theweek.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Newspapers/theweek.jpg	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:27	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3949ed2.delayed	(from https://www.asu.edu.om/Page/Details/30?The%20services)
02:06:28	50061/50061	---M--	200	added ('OK')	image/jpeg	etag:%22d4da6da67a62d71:0%22	https://www.asu.edu.om/img/Newspapers/times-of-oman.jpg	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Newspapers/times-of-oman.jpg	(from https://www.asu.edu.om/Page/Details/138?Omani%20Newspapers)
02:06:30	69984/69984	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:27%20GMT	https://www.asu.edu.om/Page/Details/30?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/3096f6.html	(from https://www.asu.edu.om/Page/Details/30?The%20services)
02:06:31	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3979ed2.delayed	(from https://www.asu.edu.om/Page/Details/32?The%20Policies)
02:06:33	69984/69984	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:29%20GMT	https://www.asu.edu.om/page/details/30	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/30.html	(from https://www.asu.edu.om/Page/Details/30?The%20services)
02:06:34	65399/65399	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:32%20GMT	https://www.asu.edu.om/Page/Details/32?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/3296f6.html	(from https://www.asu.edu.om/Page/Details/32?The%20Policies)
02:06:34	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.39a9ed2.delayed	(from https://www.asu.edu.om/Page/Details/31?Educational%20Presentations)
02:06:35	65399/65399	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:33%20GMT	https://www.asu.edu.om/page/details/32	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/32.html	(from https://www.asu.edu.om/Page/Details/32?The%20Policies)
02:06:37	64311/64311	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:35%20GMT	https://www.asu.edu.om/Page/Details/31?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/3196f6.html	(from https://www.asu.edu.om/Page/Details/31?Educational%20Presentations)
02:06:37	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.39d9ed2.delayed	(from https://www.asu.edu.om/Page/Details/132?The%20Membership)
02:06:38	64311/64311	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:36%20GMT	https://www.asu.edu.om/page/details/31	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/31.html	(from https://www.asu.edu.om/Page/Details/31?Educational%20Presentations)
02:06:40	64381/64381	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:38%20GMT	https://www.asu.edu.om/Page/Details/132?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/13296f6.html	(from https://www.asu.edu.om/Page/Details/132?The%20Membership)
02:06:40	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3a09ed2.delayed	(from https://www.asu.edu.om/Page/Details/522?AI%20Applications)
02:06:41	64381/64381	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:39%20GMT	https://www.asu.edu.om/page/details/132	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/132.html	(from https://www.asu.edu.om/Page/Details/132?The%20Membership)
02:06:42	63143/63143	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:40%20GMT	https://www.asu.edu.om/Page/Details/522?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/52296f6.html	(from https://www.asu.edu.om/Page/Details/522?AI%20Applications)
02:06:43	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3a39ed2.delayed	(from https://www.asu.edu.om/Page/Details/139?Contact%20us)
02:06:44	63143/63143	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:42%20GMT	https://www.asu.edu.om/page/details/522	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/522.html	(from https://www.asu.edu.om/Page/Details/522?AI%20Applications)
02:06:44	3626/3626	---M--	403	error ('Forbidden')	text/html	date:Thu,%2023%20Apr%202026%2022:06:43%20GMT	https://www.asu.edu.om/img/Team/	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Team/index.html	(from https://www.asu.edu.om/Page/Details/522?AI%20Applications)
02:06:45	64381/64381	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:43%20GMT	https://www.asu.edu.om/Page/Details/139?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Details/13996f6.html	(from https://www.asu.edu.om/Page/Details/139?Contact%20us)
02:06:45	0/-1	---M--	302	error ('')			https://www.asu.edu.om/home/changelanguage?lang=en	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/home/changelanguage.3a69ed2.delayed	(from https://www.asu.edu.om/Page/Dissertations)
02:06:46	64381/64381	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:44%20GMT	https://www.asu.edu.om/page/details/139	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/details/139.html	(from https://www.asu.edu.om/Page/Details/139?Contact%20us)
02:06:47	18369/18369	---MCZ	200	added ('OK')	text/css	etag:W/%22697ca1c8-47c1%22	https://cdn.datatables.net/1.12.1/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/shahadandheba/cdn.datatables.net/1.12.1/css/jquery.dataTables.min.css	(from https://www.asu.edu.om/Page/Dissertations)
02:06:51	366545/366545	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:45%20GMT	https://www.asu.edu.om/Page/Dissertations?t=Conferences%20and%20Seminars	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/Page/Dissertations96f6.html	(from https://www.asu.edu.om/Page/Dissertations)
02:06:58	842840/842840	---M--	200	added ('OK')	application/pdf	etag:%2243cd77d63270d91:0%22	https://www.asu.edu.om/img/Dissertations/Dissertations_2021_m4d16_111224.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/Dissertations/Dissertations_2021_m4d16_111224.pdf	(from https://www.asu.edu.om/Page/Dissertations)
02:07:00	366545/366545	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202026%2022:06:48%20GMT	https://www.asu.edu.om/page/dissertations	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/page/dissertations-2.html	(from https://www.asu.edu.om/Page/Dissertations)
